id,from,to,type,speed,length,cost
o_330045377_from_-29981328#2,o_330045377,from_-29981328#2,origin_node,1.0,1e-07,1e-07
o_330043279_from_-29981011#3,o_330043279,from_-29981011#3,origin_node,1.0,1e-07,1e-07
o_330043279_from_-29981372#2,o_330043279,from_-29981372#2,origin_node,1.0,1e-07,1e-07
o_330043279_from_29981372#3,o_330043279,from_29981372#3,origin_node,1.0,1e-07,1e-07
o_248509509_from_23034489,o_248509509,from_23034489,origin_node,1.0,1e-07,1e-07
o_5032096426_from_-29980945#3,o_5032096426,from_-29980945#3,origin_node,1.0,1e-07,1e-07
o_7589753572_from_-653795247#1,o_7589753572,from_-653795247#1,origin_node,1.0,1e-07,1e-07
o_7243190933_from_515597718#5,o_7243190933,from_515597718#5,origin_node,1.0,1e-07,1e-07
o_9026473182_from_975415106#0,o_9026473182,from_975415106#0,origin_node,1.0,1e-07,1e-07
o_330040787_from_-29981015#5,o_330040787,from_-29981015#5,origin_node,1.0,1e-07,1e-07
o_330040787_from_-29981089#14,o_330040787,from_-29981089#14,origin_node,1.0,1e-07,1e-07
o_330040787_from_29981015#6,o_330040787,from_29981015#6,origin_node,1.0,1e-07,1e-07
o_330040787_from_29981089#15,o_330040787,from_29981089#15,origin_node,1.0,1e-07,1e-07
o_330040777_from_-223572251#1,o_330040777,from_-223572251#1,origin_node,1.0,1e-07,1e-07
o_330040777_from_223572251#2,o_330040777,from_223572251#2,origin_node,1.0,1e-07,1e-07
o_330040777_from_29980939#0,o_330040777,from_29980939#0,origin_node,1.0,1e-07,1e-07
o_3830640707_from_34146335#0,o_3830640707,from_34146335#0,origin_node,1.0,1e-07,1e-07
o_3830640707_from_716881741#0,o_3830640707,from_716881741#0,origin_node,1.0,1e-07,1e-07
o_330040922_from_-29980970#2,o_330040922,from_-29980970#2,origin_node,1.0,1e-07,1e-07
o_330040922_from_29980970#3,o_330040922,from_29980970#3,origin_node,1.0,1e-07,1e-07
o_360468551_from_-34614057#6,o_360468551,from_-34614057#6,origin_node,1.0,1e-07,1e-07
o_360468551_from_34614057#7,o_360468551,from_34614057#7,origin_node,1.0,1e-07,1e-07
o_360468551_from_467779490,o_360468551,from_467779490,origin_node,1.0,1e-07,1e-07
o_3787401136_from_-375368395#1,o_3787401136,from_-375368395#1,origin_node,1.0,1e-07,1e-07
o_3787401136_from_-654504625#1,o_3787401136,from_-654504625#1,origin_node,1.0,1e-07,1e-07
o_3787401136_from_654504625#2,o_3787401136,from_654504625#2,origin_node,1.0,1e-07,1e-07
o_5470175755_from_-618320287#2,o_5470175755,from_-618320287#2,origin_node,1.0,1e-07,1e-07
o_5470175755_from_32117933#0,o_5470175755,from_32117933#0,origin_node,1.0,1e-07,1e-07
o_5470175755_from_618320287#3,o_5470175755,from_618320287#3,origin_node,1.0,1e-07,1e-07
o_330042504_from_-223105065#1,o_330042504,from_-223105065#1,origin_node,1.0,1e-07,1e-07
o_330042504_from_30008226#0,o_330042504,from_30008226#0,origin_node,1.0,1e-07,1e-07
o_3269693995_from_997889544#0,o_3269693995,from_997889544#0,origin_node,1.0,1e-07,1e-07
o_1161808978_from_-223105074#6,o_1161808978,from_-223105074#6,origin_node,1.0,1e-07,1e-07
o_1161808978_from_-29981343#5,o_1161808978,from_-29981343#5,origin_node,1.0,1e-07,1e-07
o_1161808978_from_223105074#7,o_1161808978,from_223105074#7,origin_node,1.0,1e-07,1e-07
o_cluster_2642883132_330040532_from_-29980908#7,o_cluster_2642883132_330040532,from_-29980908#7,origin_node,1.0,1e-07,1e-07
o_cluster_2642883132_330040532_from_-29981401#7,o_cluster_2642883132_330040532,from_-29981401#7,origin_node,1.0,1e-07,1e-07
o_cluster_2642883132_330040532_from_258989250#0,o_cluster_2642883132_330040532,from_258989250#0,origin_node,1.0,1e-07,1e-07
o_cluster_2642883132_330040532_from_29980908#9,o_cluster_2642883132_330040532,from_29980908#9,origin_node,1.0,1e-07,1e-07
o_360439459_from_32114963#4,o_360439459,from_32114963#4,origin_node,1.0,1e-07,1e-07
o_360439459_from_32115473,o_360439459,from_32115473,origin_node,1.0,1e-07,1e-07
o_330044963_from_-723179922#6,o_330044963,from_-723179922#6,origin_node,1.0,1e-07,1e-07
o_330044963_from_29981130#0,o_330044963,from_29981130#0,origin_node,1.0,1e-07,1e-07
o_330044963_from_723179922#7,o_330044963,from_723179922#7,origin_node,1.0,1e-07,1e-07
o_2031860913_from_-571279116#13,o_2031860913,from_-571279116#13,origin_node,1.0,1e-07,1e-07
o_2031860913_from_192640537#0,o_2031860913,from_192640537#0,origin_node,1.0,1e-07,1e-07
o_2031860913_from_571279116#14,o_2031860913,from_571279116#14,origin_node,1.0,1e-07,1e-07
o_3525905575_from_345993563#0,o_3525905575,from_345993563#0,origin_node,1.0,1e-07,1e-07
o_330042903_from_29980910#0,o_330042903,from_29980910#0,origin_node,1.0,1e-07,1e-07
o_cluster_323378818_323378826_from_-29981140#3,o_cluster_323378818_323378826,from_-29981140#3,origin_node,1.0,1e-07,1e-07
o_cluster_323378818_323378826_from_29974103#0,o_cluster_323378818_323378826,from_29974103#0,origin_node,1.0,1e-07,1e-07
o_cluster_323378818_323378826_from_30010167#0,o_cluster_323378818_323378826,from_30010167#0,origin_node,1.0,1e-07,1e-07
o_330045768_from_-68034985#9,o_330045768,from_-68034985#9,origin_node,1.0,1e-07,1e-07
o_330045768_from_29382514#0,o_330045768,from_29382514#0,origin_node,1.0,1e-07,1e-07
o_330045768_from_29981076#0,o_330045768,from_29981076#0,origin_node,1.0,1e-07,1e-07
o_4812416866_from_-203857390#4,o_4812416866,from_-203857390#4,origin_node,1.0,1e-07,1e-07
o_4812416866_from_726511411#0,o_4812416866,from_726511411#0,origin_node,1.0,1e-07,1e-07
o_330045843_from_29980909#0,o_330045843,from_29980909#0,origin_node,1.0,1e-07,1e-07
o_330045843_from_30189699#0,o_330045843,from_30189699#0,origin_node,1.0,1e-07,1e-07
o_330045843_from_30189700#0,o_330045843,from_30189700#0,origin_node,1.0,1e-07,1e-07
o_2577344677_from_-251524938#4,o_2577344677,from_-251524938#4,origin_node,1.0,1e-07,1e-07
o_2577344677_from_-467781912#2,o_2577344677,from_-467781912#2,origin_node,1.0,1e-07,1e-07
o_2577344677_from_364886297#0,o_2577344677,from_364886297#0,origin_node,1.0,1e-07,1e-07
o_4812388696_from_-488952076#2,o_4812388696,from_-488952076#2,origin_node,1.0,1e-07,1e-07
o_6111414489_from_-223177067#6,o_6111414489,from_-223177067#6,origin_node,1.0,1e-07,1e-07
o_6111414489_from_223177067#7,o_6111414489,from_223177067#7,origin_node,1.0,1e-07,1e-07
o_6111414489_from_651764605#0,o_6111414489,from_651764605#0,origin_node,1.0,1e-07,1e-07
o_6138077926_from_-1011390750,o_6138077926,from_-1011390750,origin_node,1.0,1e-07,1e-07
o_6138077926_from_-655093174#2,o_6138077926,from_-655093174#2,origin_node,1.0,1e-07,1e-07
o_6138077926_from_655093174#3,o_6138077926,from_655093174#3,origin_node,1.0,1e-07,1e-07
o_1610361695_from_-222848451#5,o_1610361695,from_-222848451#5,origin_node,1.0,1e-07,1e-07
o_2669372084_from_183154892,o_2669372084,from_183154892,origin_node,1.0,1e-07,1e-07
o_2669372084_from_261305171#0,o_2669372084,from_261305171#0,origin_node,1.0,1e-07,1e-07
o_330045562_from_-223462576#3,o_330045562,from_-223462576#3,origin_node,1.0,1e-07,1e-07
o_330045562_from_223462576#4,o_330045562,from_223462576#4,origin_node,1.0,1e-07,1e-07
o_330045562_from_29981089#0,o_330045562,from_29981089#0,origin_node,1.0,1e-07,1e-07
o_330045384_from_-29981268#26,o_330045384,from_-29981268#26,origin_node,1.0,1e-07,1e-07
o_330045384_from_731963614,o_330045384,from_731963614,origin_node,1.0,1e-07,1e-07
o_1404484712_from_126777027#0,o_1404484712,from_126777027#0,origin_node,1.0,1e-07,1e-07
o_418438755_from_-203857382#8,o_418438755,from_-203857382#8,origin_node,1.0,1e-07,1e-07
o_418438755_from_-35785872#1,o_418438755,from_-35785872#1,origin_node,1.0,1e-07,1e-07
o_418438755_from_203857382#9,o_418438755,from_203857382#9,origin_node,1.0,1e-07,1e-07
o_330041236_from_26644457#1,o_330041236,from_26644457#1,origin_node,1.0,1e-07,1e-07
o_330041236_from_30000947#0,o_330041236,from_30000947#0,origin_node,1.0,1e-07,1e-07
o_8529618893_from_975401528#0,o_8529618893,from_975401528#0,origin_node,1.0,1e-07,1e-07
o_330043843_from_-258988971#0,o_330043843,from_-258988971#0,origin_node,1.0,1e-07,1e-07
o_330043843_from_-29980946#1,o_330043843,from_-29980946#1,origin_node,1.0,1e-07,1e-07
o_330043843_from_258988971#1,o_330043843,from_258988971#1,origin_node,1.0,1e-07,1e-07
o_330043843_from_29980946#2,o_330043843,from_29980946#2,origin_node,1.0,1e-07,1e-07
o_7131814229_from_1033622460#0,o_7131814229,from_1033622460#0,origin_node,1.0,1e-07,1e-07
o_cluster_330041921_330046099_5200254961_5200254964_from_-29981095#3,o_cluster_330041921_330046099_5200254961_5200254964,from_-29981095#3,origin_node,1.0,1e-07,1e-07
o_cluster_330041921_330046099_5200254961_5200254964_from_223572243#7,o_cluster_330041921_330046099_5200254961_5200254964,from_223572243#7,origin_node,1.0,1e-07,1e-07
o_cluster_330041921_330046099_5200254961_5200254964_from_223572244#11,o_cluster_330041921_330046099_5200254961_5200254964,from_223572244#11,origin_node,1.0,1e-07,1e-07
o_cluster_330041921_330046099_5200254961_5200254964_from_30067644#3,o_cluster_330041921_330046099_5200254961_5200254964,from_30067644#3,origin_node,1.0,1e-07,1e-07
o_330045614_from_-29981144#3,o_330045614,from_-29981144#3,origin_node,1.0,1e-07,1e-07
o_330045614_from_-30089513#6,o_330045614,from_-30089513#6,origin_node,1.0,1e-07,1e-07
o_330045614_from_29981144#4,o_330045614,from_29981144#4,origin_node,1.0,1e-07,1e-07
o_3349691322_from_443919963,o_3349691322,from_443919963,origin_node,1.0,1e-07,1e-07
o_1404484654_from_126777039#0,o_1404484654,from_126777039#0,origin_node,1.0,1e-07,1e-07
o_2296317766_from_673191218,o_2296317766,from_673191218,origin_node,1.0,1e-07,1e-07
o_2669372102_from_261305182#0,o_2669372102,from_261305182#0,origin_node,1.0,1e-07,1e-07
o_2669372102_from_284380010,o_2669372102,from_284380010,origin_node,1.0,1e-07,1e-07
o_330044051_from_-29981152,o_330044051,from_-29981152,origin_node,1.0,1e-07,1e-07
o_2670815516_from_-261463335#4,o_2670815516,from_-261463335#4,origin_node,1.0,1e-07,1e-07
o_2670815516_from_-590368998#1,o_2670815516,from_-590368998#1,origin_node,1.0,1e-07,1e-07
o_2670815516_from_261463335#5,o_2670815516,from_261463335#5,origin_node,1.0,1e-07,1e-07
o_330044700_from_-29980994#6,o_330044700,from_-29980994#6,origin_node,1.0,1e-07,1e-07
o_330044700_from_-29981160#2,o_330044700,from_-29981160#2,origin_node,1.0,1e-07,1e-07
o_330044700_from_29980994#7,o_330044700,from_29980994#7,origin_node,1.0,1e-07,1e-07
o_cluster_330043772_330043962_from_-223586492#4,o_cluster_330043772_330043962,from_-223586492#4,origin_node,1.0,1e-07,1e-07
o_cluster_330043772_330043962_from_-29981304#5,o_cluster_330043772_330043962,from_-29981304#5,origin_node,1.0,1e-07,1e-07
o_cluster_330043772_330043962_from_-29981323#7,o_cluster_330043772_330043962,from_-29981323#7,origin_node,1.0,1e-07,1e-07
o_cluster_330043772_330043962_from_223586492#6,o_cluster_330043772_330043962,from_223586492#6,origin_node,1.0,1e-07,1e-07
o_330043306_from_-29981341#1,o_330043306,from_-29981341#1,origin_node,1.0,1e-07,1e-07
o_330043306_from_29981098,o_330043306,from_29981098,origin_node,1.0,1e-07,1e-07
o_330043306_from_29981341#2,o_330043306,from_29981341#2,origin_node,1.0,1e-07,1e-07
o_330042029_from_-29981386#5,o_330042029,from_-29981386#5,origin_node,1.0,1e-07,1e-07
o_330041988_from_-29981145#4,o_330041988,from_-29981145#4,origin_node,1.0,1e-07,1e-07
o_330041988_from_-29981206#4,o_330041988,from_-29981206#4,origin_node,1.0,1e-07,1e-07
o_330041988_from_29981145#5,o_330041988,from_29981145#5,origin_node,1.0,1e-07,1e-07
o_330041988_from_29981206#5,o_330041988,from_29981206#5,origin_node,1.0,1e-07,1e-07
o_2341789784_from_-225398815#0,o_2341789784,from_-225398815#0,origin_node,1.0,1e-07,1e-07
o_2341789784_from_225398815#1,o_2341789784,from_225398815#1,origin_node,1.0,1e-07,1e-07
o_2341789784_from_895212422#0,o_2341789784,from_895212422#0,origin_node,1.0,1e-07,1e-07
o_1404484693_from_-126777036#1,o_1404484693,from_-126777036#1,origin_node,1.0,1e-07,1e-07
o_1404484693_from_-126777066#0,o_1404484693,from_-126777066#0,origin_node,1.0,1e-07,1e-07
o_1404484693_from_126777066#1,o_1404484693,from_126777066#1,origin_node,1.0,1e-07,1e-07
o_330044553_from_-29981312#1,o_330044553,from_-29981312#1,origin_node,1.0,1e-07,1e-07
o_330044553_from_-29981399#2,o_330044553,from_-29981399#2,origin_node,1.0,1e-07,1e-07
o_330044553_from_29981312#2,o_330044553,from_29981312#2,origin_node,1.0,1e-07,1e-07
o_2760603478_from_-271101834,o_2760603478,from_-271101834,origin_node,1.0,1e-07,1e-07
o_2760603478_from_-29981245#2,o_2760603478,from_-29981245#2,origin_node,1.0,1e-07,1e-07
o_2760603478_from_29981245#3,o_2760603478,from_29981245#3,origin_node,1.0,1e-07,1e-07
o_414256434_from_-35341842#2,o_414256434,from_-35341842#2,origin_node,1.0,1e-07,1e-07
o_414256434_from_711529866#0,o_414256434,from_711529866#0,origin_node,1.0,1e-07,1e-07
o_2345175523_from_225763675#0,o_2345175523,from_225763675#0,origin_node,1.0,1e-07,1e-07
o_6138125021_from_-655098812,o_6138125021,from_-655098812,origin_node,1.0,1e-07,1e-07
o_3099325005_from_299715509,o_3099325005,from_299715509,origin_node,1.0,1e-07,1e-07
o_3099325005_from_305322927#3,o_3099325005,from_305322927#3,origin_node,1.0,1e-07,1e-07
o_2340869985_from_-225289560#0,o_2340869985,from_-225289560#0,origin_node,1.0,1e-07,1e-07
o_2340869985_from_223299683#0,o_2340869985,from_223299683#0,origin_node,1.0,1e-07,1e-07
o_2340869985_from_225289560#1,o_2340869985,from_225289560#1,origin_node,1.0,1e-07,1e-07
o_330046246_from_-29980987#12,o_330046246,from_-29980987#12,origin_node,1.0,1e-07,1e-07
o_330046246_from_-827439973,o_330046246,from_-827439973,origin_node,1.0,1e-07,1e-07
o_330046246_from_223470795#0,o_330046246,from_223470795#0,origin_node,1.0,1e-07,1e-07
o_330043378_from_-29981029#3,o_330043378,from_-29981029#3,origin_node,1.0,1e-07,1e-07
o_330043378_from_29980908#0,o_330043378,from_29980908#0,origin_node,1.0,1e-07,1e-07
o_330043378_from_29981029#4,o_330043378,from_29981029#4,origin_node,1.0,1e-07,1e-07
o_330041142_from_-29981172#6,o_330041142,from_-29981172#6,origin_node,1.0,1e-07,1e-07
o_330041142_from_29981172#7,o_330041142,from_29981172#7,origin_node,1.0,1e-07,1e-07
o_330041142_from_29981362#0,o_330041142,from_29981362#0,origin_node,1.0,1e-07,1e-07
o_330040925_from_29981193#0,o_330040925,from_29981193#0,origin_node,1.0,1e-07,1e-07
o_330040444_from_-223586491#2,o_330040444,from_-223586491#2,origin_node,1.0,1e-07,1e-07
o_330040444_from_-29981018#2,o_330040444,from_-29981018#2,origin_node,1.0,1e-07,1e-07
o_330040444_from_223586491#3,o_330040444,from_223586491#3,origin_node,1.0,1e-07,1e-07
o_2139961620_from_223099573#0,o_2139961620,from_223099573#0,origin_node,1.0,1e-07,1e-07
o_330041502_from_-404715752#3,o_330041502,from_-404715752#3,origin_node,1.0,1e-07,1e-07
o_330041502_from_-585404519#3,o_330041502,from_-585404519#3,origin_node,1.0,1e-07,1e-07
o_330041502_from_514017205,o_330041502,from_514017205,origin_node,1.0,1e-07,1e-07
o_330041502_from_514017206#0,o_330041502,from_514017206#0,origin_node,1.0,1e-07,1e-07
o_1667077338_from_248046297#0,o_1667077338,from_248046297#0,origin_node,1.0,1e-07,1e-07
o_2547242915_from_997907538,o_2547242915,from_997907538,origin_node,1.0,1e-07,1e-07
o_330040800_from_-29980901#1,o_330040800,from_-29980901#1,origin_node,1.0,1e-07,1e-07
o_330040800_from_29980901#2,o_330040800,from_29980901#2,origin_node,1.0,1e-07,1e-07
o_330040800_from_29981196#0,o_330040800,from_29981196#0,origin_node,1.0,1e-07,1e-07
o_330043452_from_-29981248,o_330043452,from_-29981248,origin_node,1.0,1e-07,1e-07
o_360439481_from_-32115476,o_360439481,from_-32115476,origin_node,1.0,1e-07,1e-07
o_360439481_from_32114963#5,o_360439481,from_32114963#5,origin_node,1.0,1e-07,1e-07
o_330046358_from_-29980886#4,o_330046358,from_-29980886#4,origin_node,1.0,1e-07,1e-07
o_330046358_from_-29981216,o_330046358,from_-29981216,origin_node,1.0,1e-07,1e-07
o_330046358_from_29980886#5,o_330046358,from_29980886#5,origin_node,1.0,1e-07,1e-07
o_2345175516_from_-225763680#0,o_2345175516,from_-225763680#0,origin_node,1.0,1e-07,1e-07
o_2345175516_from_225763680#1,o_2345175516,from_225763680#1,origin_node,1.0,1e-07,1e-07
o_2345175516_from_341164408#0,o_2345175516,from_341164408#0,origin_node,1.0,1e-07,1e-07
o_330045579_from_-29981060#2,o_330045579,from_-29981060#2,origin_node,1.0,1e-07,1e-07
o_330045579_from_-29981389#6,o_330045579,from_-29981389#6,origin_node,1.0,1e-07,1e-07
o_330045579_from_29981060#3,o_330045579,from_29981060#3,origin_node,1.0,1e-07,1e-07
o_330045579_from_29981389#7,o_330045579,from_29981389#7,origin_node,1.0,1e-07,1e-07
o_391575402_from_997861053,o_391575402,from_997861053,origin_node,1.0,1e-07,1e-07
o_6111668266_from_-651792585#5,o_6111668266,from_-651792585#5,origin_node,1.0,1e-07,1e-07
o_6111668266_from_651792585#6,o_6111668266,from_651792585#6,origin_node,1.0,1e-07,1e-07
o_323377965_from_-29394227#9,o_323377965,from_-29394227#9,origin_node,1.0,1e-07,1e-07
o_323377965_from_-45818329#13,o_323377965,from_-45818329#13,origin_node,1.0,1e-07,1e-07
o_323377965_from_45818329#14,o_323377965,from_45818329#14,origin_node,1.0,1e-07,1e-07
o_324550993_from_-29448473#3,o_324550993,from_-29448473#3,origin_node,1.0,1e-07,1e-07
o_330046471_from_-60592757#6,o_330046471,from_-60592757#6,origin_node,1.0,1e-07,1e-07
o_330046471_from_29981285#0,o_330046471,from_29981285#0,origin_node,1.0,1e-07,1e-07
o_330046471_from_60592757#7,o_330046471,from_60592757#7,origin_node,1.0,1e-07,1e-07
o_6132916870_from_-654504608,o_6132916870,from_-654504608,origin_node,1.0,1e-07,1e-07
o_6132916870_from_29980936#0,o_6132916870,from_29980936#0,origin_node,1.0,1e-07,1e-07
o_330045940_from_-29981198#2,o_330045940,from_-29981198#2,origin_node,1.0,1e-07,1e-07
o_330045940_from_-29981353#2,o_330045940,from_-29981353#2,origin_node,1.0,1e-07,1e-07
o_330045940_from_29981198#3,o_330045940,from_29981198#3,origin_node,1.0,1e-07,1e-07
o_330043070_from_-29981292#2,o_330043070,from_-29981292#2,origin_node,1.0,1e-07,1e-07
o_330043070_from_-45818329#7,o_330043070,from_-45818329#7,origin_node,1.0,1e-07,1e-07
o_330043070_from_45818329#8,o_330043070,from_45818329#8,origin_node,1.0,1e-07,1e-07
o_330041734_from_203857389#0,o_330041734,from_203857389#0,origin_node,1.0,1e-07,1e-07
o_330041734_from_975415098#0,o_330041734,from_975415098#0,origin_node,1.0,1e-07,1e-07
o_330045266_from_-29981402#3,o_330045266,from_-29981402#3,origin_node,1.0,1e-07,1e-07
o_330045266_from_-375368406#1,o_330045266,from_-375368406#1,origin_node,1.0,1e-07,1e-07
o_330045266_from_29981194,o_330045266,from_29981194,origin_node,1.0,1e-07,1e-07
o_330045266_from_29981402#4,o_330045266,from_29981402#4,origin_node,1.0,1e-07,1e-07
o_cluster_6111452976_6111452977_6111455391_8529618903_8529618904_8529639579_8529639580_9026473181_from_223138919#0,o_cluster_6111452976_6111452977_6111455391_8529618903_8529618904_8529639579_8529639580_9026473181,from_223138919#0,origin_node,1.0,1e-07,1e-07
o_cluster_6111452976_6111452977_6111455391_8529618903_8529618904_8529639579_8529639580_9026473181_from_29981040#1,o_cluster_6111452976_6111452977_6111455391_8529618903_8529618904_8529639579_8529639580_9026473181,from_29981040#1,origin_node,1.0,1e-07,1e-07
o_cluster_6111452976_6111452977_6111455391_8529618903_8529618904_8529639579_8529639580_9026473181_from_997959490,o_cluster_6111452976_6111452977_6111455391_8529618903_8529618904_8529639579_8529639580_9026473181,from_997959490,origin_node,1.0,1e-07,1e-07
o_2672744432_from_261675854#0,o_2672744432,from_261675854#0,origin_node,1.0,1e-07,1e-07
o_360477761_from_-32119060#8,o_360477761,from_-32119060#8,origin_node,1.0,1e-07,1e-07
o_330044569_from_-29981295#1,o_330044569,from_-29981295#1,origin_node,1.0,1e-07,1e-07
o_326238135_from_29635027#0,o_326238135,from_29635027#0,origin_node,1.0,1e-07,1e-07
o_326238135_from_29635029#0,o_326238135,from_29635029#0,origin_node,1.0,1e-07,1e-07
o_7243190925_from_106440537#0,o_7243190925,from_106440537#0,origin_node,1.0,1e-07,1e-07
o_7243190925_from_515597718#1,o_7243190925,from_515597718#1,origin_node,1.0,1e-07,1e-07
o_6793225638_from_997959486#0,o_6793225638,from_997959486#0,origin_node,1.0,1e-07,1e-07
o_9026473174_from_-975415094#2,o_9026473174,from_-975415094#2,origin_node,1.0,1e-07,1e-07
